id_user,spent,date_created,type_of_purchase
35513283,220,2022-12-17,crystals
35513283,220,2022-12-17,crystals
35513283,220,2022-12-17,crystals
35727156,30,2022-12-15,crystals
35727156,90,2022-12-13,coins
35811875,20,2022-12-13,coins
35811875,30,2022-12-15,crystals
35915292,220,2022-12-16,crystals
35915292,220,2022-12-17,crystals
35915292,320,2022-12-16,crystals
35931044,10,2022-12-14,crystals
35931044,30,2022-12-14,crystals
36224005,90,2022-12-18,crystals
36224005,220,2022-12-16,crystals
36224005,320,2022-12-16,crystals
36430617,10,2022-12-16,crystals
36430617,10,2022-12-20,crystals
36430617,80,2022-12-15,crystals
36430617,80,2022-12-15,crystals
36430617,80,2022-12-15,crystals
36430617,80,2022-12-15,crystals
36430617,90,2022-12-18,crystals
36430617,90,2022-12-19,crystals
36430617,120,2022-12-16,crystals
36430617,140,2022-12-20,crystals
36514868,16,2022-12-14,crystals
36514868,48,2022-12-15,crystals
36576856,5,2022-12-14,crystals
36576856,800,2022-12-13,coins
36631851,16,2022-12-14,crystals
36631851,16,2022-12-14,crystals
36653906,10,2022-12-16,crystals
36653906,80,2022-12-15,crystals
36653906,80,2022-12-15,crystals
36653906,80,2022-12-15,crystals
36653906,80,2022-12-15,crystals
36653906,90,2022-12-18,crystals
36653906,90,2022-12-18,crystals
36653906,120,2022-12-16,crystals
36653906,140,2022-12-20,crystals
36653906,140,2022-12-20,crystals
36653906,320,2022-12-16,crystals
36653906,320,2022-12-16,crystals
36653906,320,2022-12-16,crystals
36653906,320,2022-12-16,crystals
36762095,10,2022-12-20,crystals
36762095,220,2022-12-17,crystals
36762095,320,2022-12-16,crystals
36798460,10,2022-12-15,crystals
36798460,80,2022-12-15,crystals
36798460,80,2022-12-15,crystals
36798460,80,2022-12-15,crystals
36798460,90,2022-12-19,crystals
36798460,120,2022-12-16,crystals
36798460,120,2022-12-16,crystals
36804000,10,2022-12-14,crystals
36804000,30,2022-12-20,crystals
36952920,5,2022-12-14,crystals
36952920,20,2022-12-13,coins
36991245,16,2022-12-14,crystals
36991245,48,2022-12-14,crystals
36991245,48,2022-12-15,crystals
36991245,120,2022-12-16,crystals
37100284,16,2022-12-14,crystals
37100284,16,2022-12-14,crystals
37215230,16,2022-12-14,crystals
37215230,16,2022-12-14,crystals
37458343,90,2022-12-18,crystals
37458343,220,2022-12-16,crystals
37458343,320,2022-12-16,crystals
37459632,10,2022-12-15,crystals
37459632,10,2022-12-16,crystals
37459632,10,2022-12-16,crystals
37459632,30,2022-12-20,crystals
37459632,80,2022-12-15,crystals
37459632,80,2022-12-15,crystals
37459632,80,2022-12-15,crystals
37459632,90,2022-12-18,crystals
37459632,90,2022-12-19,crystals
37459632,220,2022-12-17,crystals
37593088,16,2022-12-14,crystals
37593088,16,2022-12-14,crystals
37593088,48,2022-12-14,crystals
37593088,48,2022-12-15,crystals
37725771,5,2022-12-15,crystals
37725771,90,2022-12-13,coins
37771780,30,2022-12-19,crystals
37771780,800,2022-12-13,coins
37834876,48,2022-12-15,crystals
37834876,80,2022-12-15,crystals
37834876,80,2022-12-15,crystals
38029083,5,2022-12-15,crystals
38029083,10,2022-12-15,crystals
38029083,16,2022-12-14,crystals
38029083,48,2022-12-14,crystals
38029083,48,2022-12-15,crystals
38149193,30,2022-12-16,crystals
38149193,90,2022-12-18,crystals
38149193,220,2022-12-16,crystals
38208482,20,2022-12-14,crystals
38208482,30,2022-12-15,crystals
38465758,10,2022-12-15,crystals
38465758,10,2022-12-20,crystals
38465758,80,2022-12-15,crystals
38465758,80,2022-12-15,crystals
38465758,80,2022-12-15,crystals
38465758,120,2022-12-15,crystals
38465758,120,2022-12-16,crystals
38797996,140,2022-12-21,crystals
38797996,220,2022-12-16,crystals
38797996,220,2022-12-16,crystals
38930468,5,2022-12-15,crystals
38930468,16,2022-12-14,crystals
38930468,48,2022-12-15,crystals
38930468,120,2022-12-16,crystals
38930468,120,2022-12-16,crystals
38933576,10,2022-12-15,crystals
38933576,80,2022-12-15,crystals
38933576,80,2022-12-15,crystals
38933576,80,2022-12-15,crystals
38933576,120,2022-12-16,crystals
38933576,120,2022-12-16,crystals
38933576,140,2022-12-20,crystals
39193630,140,2022-12-19,crystals
39193630,220,2022-12-16,crystals
39193630,320,2022-12-16,crystals
39193732,10,2022-12-16,crystals
39193732,220,2022-12-17,crystals
39193732,320,2022-12-16,crystals
39509092,20,2022-12-13,coins
39509092,30,2022-12-14,crystals
39577122,30,2022-12-13,coins
39577122,45,2022-12-13,coins
39645774,16,2022-12-14,crystals
39645774,16,2022-12-14,crystals
39948293,30,2022-12-13,coins
39948293,30,2022-12-15,crystals
39956316,220,2022-12-16,crystals
39956316,220,2022-12-17,crystals
39956316,220,2022-12-17,crystals
40010271,10,2022-12-16,crystals
40010271,90,2022-12-18,crystals
40010271,320,2022-12-16,crystals
40036155,5,2022-12-15,crystals
40036155,30,2022-12-13,coins
40075733,5,2022-12-15,crystals
40075733,140,2022-12-13,coins
40288842,16,2022-12-14,crystals
40288842,16,2022-12-14,crystals
40583367,10,2022-12-15,crystals
40583367,80,2022-12-15,crystals
40583367,80,2022-12-15,crystals
40645123,10,2022-12-16,crystals
40645123,90,2022-12-18,crystals
40645123,320,2022-12-16,crystals
41053359,5,2022-12-14,crystals
41053359,45,2022-12-13,coins
41076971,20,2022-12-14,crystals
41076971,120,2022-12-16,crystals
41251010,5,2022-12-16,crystals
41251010,10,2022-12-15,crystals
41251010,10,2022-12-16,crystals
41251010,30,2022-12-15,crystals
41251010,80,2022-12-15,crystals
41251010,80,2022-12-15,crystals
41251010,120,2022-12-16,crystals
41278367,45,2022-12-13,coins
41278367,90,2022-12-13,coins
41417264,10,2022-12-18,crystals
41417264,90,2022-12-18,crystals
41417264,90,2022-12-18,crystals
41417264,90,2022-12-18,crystals
41417264,90,2022-12-18,crystals
41417264,140,2022-12-21,crystals
41417264,220,2022-12-16,crystals
41417264,220,2022-12-16,crystals
41417264,220,2022-12-16,crystals
41417264,220,2022-12-16,crystals
41489274,220,2022-12-16,crystals
41489274,220,2022-12-17,crystals
41489274,320,2022-12-16,crystals
41494875,30,2022-12-15,crystals
41494875,90,2022-12-13,coins
41550688,16,2022-12-14,crystals
41550688,48,2022-12-14,crystals
41724173,10,2022-12-16,crystals
41724173,220,2022-12-17,crystals
41724173,220,2022-12-17,crystals
42049877,90,2022-12-18,crystals
42049877,220,2022-12-17,crystals
42049877,320,2022-12-16,crystals
42637013,10,2022-12-16,crystals
42637013,80,2022-12-15,crystals
42637013,80,2022-12-15,crystals
42637013,80,2022-12-15,crystals
42637013,80,2022-12-15,crystals
42637013,90,2022-12-19,crystals
42637013,140,2022-12-20,crystals
42637013,140,2022-12-20,crystals
42637013,220,2022-12-17,crystals
42637013,320,2022-12-16,crystals
43162677,16,2022-12-14,crystals
43162677,120,2022-12-16,crystals
43642154,220,2022-12-16,crystals
43642154,220,2022-12-16,crystals
43642154,320,2022-12-16,crystals
43944806,16,2022-12-14,crystals
43944806,48,2022-12-14,crystals
43979232,20,2022-12-14,crystals
43979232,48,2022-12-15,crystals
43991570,5,2022-12-15,crystals
43991570,90,2022-12-13,coins
44040766,16,2022-12-14,crystals
44040766,16,2022-12-14,crystals
44099814,16,2022-12-14,crystals
44099814,48,2022-12-14,crystals
44099814,120,2022-12-16,crystals
44099814,120,2022-12-16,crystals
44117526,16,2022-12-14,crystals
44117526,30,2022-12-15,crystals
44117526,48,2022-12-14,crystals
44117526,120,2022-12-16,crystals
44436472,90,2022-12-18,crystals
44436472,220,2022-12-16,crystals
44436472,320,2022-12-16,crystals
44444970,5,2022-12-15,crystals
44444970,10,2022-12-13,coins
44618096,10,2022-12-18,crystals
44618096,80,2022-12-15,crystals
44618096,80,2022-12-15,crystals
44618096,80,2022-12-15,crystals
44618096,80,2022-12-15,crystals
44618096,120,2022-12-16,crystals
44618096,320,2022-12-16,crystals
44725166,5,2022-12-21,crystals
44725166,45,2022-12-13,coins
44884032,16,2022-12-14,crystals
44884032,120,2022-12-16,crystals
44907244,20,2022-12-12,coins
44907244,155,2022-12-14,coins
45048560,5,2022-12-15,crystals
45048560,10,2022-12-13,coins
45215486,10,2022-12-16,crystals
45215486,16,2022-12-14,crystals
45215486,48,2022-12-15,crystals
45215486,48,2022-12-15,crystals
45485364,30,2022-12-15,crystals
45485364,90,2022-12-13,coins
45967016,5,2022-12-14,crystals
45967016,20,2022-12-13,coins
46090004,10,2022-12-15,crystals
46090004,90,2022-12-13,coins
46871590,5,2022-12-15,crystals
46871590,30,2022-12-13,coins
47131658,5,2022-12-14,crystals
47131658,16,2022-12-14,crystals
47131658,48,2022-12-15,crystals
47131658,48,2022-12-15,crystals
47399322,20,2022-12-13,coins
47399322,30,2022-12-14,crystals
47447390,5,2022-12-14,crystals
47447390,20,2022-12-13,coins
47963806,10,2022-12-15,crystals
47963806,10,2022-12-16,crystals
48009378,220,2022-12-16,crystals
48009378,220,2022-12-16,crystals
48009378,220,2022-12-17,crystals
48235898,5,2022-12-15,crystals
48235898,90,2022-12-13,coins
48351144,5,2022-12-14,crystals
48351144,20,2022-12-13,coins
48627736,10,2022-12-14,crystals
48627736,16,2022-12-14,crystals
48627736,48,2022-12-15,crystals
48627736,120,2022-12-16,crystals
48740348,220,2022-12-16,crystals
48740348,220,2022-12-16,crystals
48740348,320,2022-12-16,crystals
49138274,5,2022-12-14,crystals
49138274,20,2022-12-13,coins
49227046,20,2022-12-17,crystals
49227046,800,2022-12-12,coins
49232934,5,2022-12-14,crystals
49232934,20,2022-12-13,coins
49374600,48,2022-12-14,crystals
49374600,140,2022-12-21,crystals
49381888,10,2022-12-19,crystals
49381888,80,2022-12-15,crystals
49381888,80,2022-12-15,crystals
49381888,80,2022-12-15,crystals
49381888,80,2022-12-15,crystals
49381888,120,2022-12-15,crystals
49381888,120,2022-12-16,crystals
49517954,30,2022-12-14,crystals
49517954,1000,2022-12-13,coins
50081680,48,2022-12-14,crystals
50081680,220,2022-12-17,crystals
50121814,10,2022-12-16,crystals
50121814,10,2022-12-16,crystals
50121814,80,2022-12-15,crystals
50121814,80,2022-12-15,crystals
50121814,80,2022-12-15,crystals
50121814,80,2022-12-15,crystals
50121814,90,2022-12-19,crystals
50121814,120,2022-12-16,crystals
50121814,140,2022-12-20,crystals
50121814,220,2022-12-17,crystals
50409172,10,2022-12-15,crystals
50409172,20,2022-12-14,crystals
51134706,80,2022-12-15,crystals
51134706,80,2022-12-15,crystals
51134706,80,2022-12-15,crystals
51222324,90,2022-12-18,crystals
51222324,90,2022-12-18,crystals
51222324,320,2022-12-16,crystals
52032434,5,2022-12-18,crystals
52032434,10,2022-12-17,crystals
52032434,80,2022-12-15,crystals
52032434,80,2022-12-15,crystals
52032434,80,2022-12-15,crystals
52032434,80,2022-12-15,crystals
52032434,90,2022-12-18,crystals
52032434,90,2022-12-18,crystals
52032434,90,2022-12-18,crystals
52032434,120,2022-12-16,crystals
52032434,220,2022-12-17,crystals
52032434,220,2022-12-17,crystals
52032434,320,2022-12-16,crystals
52032434,320,2022-12-16,crystals
52040848,90,2022-12-18,crystals
52040848,220,2022-12-16,crystals
52040848,320,2022-12-16,crystals
52371924,10,2022-12-14,crystals
52371924,20,2022-12-14,crystals
52394822,30,2022-12-15,crystals
52394822,90,2022-12-13,coins
52496292,80,2022-12-15,crystals
52496292,80,2022-12-15,crystals
52496292,80,2022-12-15,crystals
52496292,80,2022-12-15,crystals
52496292,90,2022-12-19,crystals
52496292,120,2022-12-16,crystals
52496292,320,2022-12-16,crystals
52557172,20,2022-12-13,coins
52557172,45,2022-12-14,coins
52557172,125,2022-12-18,crystals
52569754,10,2022-12-16,crystals
52569754,48,2022-12-15,crystals
52569754,90,2022-12-13,coins
52569754,120,2022-12-16,crystals
52569754,120,2022-12-16,crystals
52641616,90,2022-12-18,crystals
52641616,220,2022-12-16,crystals
52641616,320,2022-12-16,crystals
52757114,5,2022-12-15,crystals
52757114,30,2022-12-13,coins
53258448,80,2022-12-15,crystals
53258448,80,2022-12-15,crystals
53258448,80,2022-12-15,crystals
53283280,10,2022-12-15,crystals
53283280,10,2022-12-16,crystals
53283280,80,2022-12-15,crystals
53283280,80,2022-12-15,crystals
53283280,80,2022-12-15,crystals
53283280,90,2022-12-19,crystals
53283280,140,2022-12-19,crystals
53283280,220,2022-12-17,crystals
53283280,320,2022-12-16,crystals
53283280,320,2022-12-16,crystals
53328900,5,2022-12-15,crystals
53328900,90,2022-12-13,coins
53538568,10,2022-12-16,crystals
53538568,90,2022-12-18,crystals
53538568,220,2022-12-16,crystals
53542884,20,2022-12-14,crystals
53542884,120,2022-12-16,crystals
53560634,5,2022-12-14,crystals
53560634,20,2022-12-13,coins
53590008,90,2022-12-18,crystals
53590008,220,2022-12-16,crystals
53590008,320,2022-12-16,crystals
53902920,16,2022-12-14,crystals
53902920,48,2022-12-15,crystals
54162202,5,2022-12-17,crystals
54162202,10,2022-12-16,crystals
54162202,220,2022-12-16,crystals
54279930,80,2022-12-15,crystals
54279930,80,2022-12-15,crystals
54279930,80,2022-12-15,crystals
54714593,20,2022-12-14,crystals
54714593,30,2022-12-14,crystals
54757284,80,2022-12-15,crystals
54757284,80,2022-12-15,crystals
54757284,80,2022-12-15,crystals
54757284,80,2022-12-15,crystals
54757284,120,2022-12-16,crystals
54757284,120,2022-12-16,crystals
54757284,320,2022-12-16,crystals
54757349,80,2022-12-15,crystals
54757349,80,2022-12-15,crystals
54757349,80,2022-12-15,crystals
54757349,80,2022-12-15,crystals
54757349,90,2022-12-18,crystals
54757349,120,2022-12-16,crystals
54757349,120,2022-12-16,crystals
54855799,220,2022-12-16,crystals
54855799,220,2022-12-17,crystals
54855799,320,2022-12-16,crystals
54973174,20,2022-12-14,crystals
54973174,48,2022-12-15,crystals
55003493,80,2022-12-15,crystals
55003493,80,2022-12-15,crystals
55003493,80,2022-12-15,crystals
55003493,80,2022-12-15,crystals
55003493,120,2022-12-16,crystals
55003493,140,2022-12-20,crystals
55003493,220,2022-12-17,crystals
55034450,5,2022-12-17,crystals
55034450,220,2022-12-16,crystals
55034450,320,2022-12-16,crystals
55127878,10,2022-12-16,crystals
55127878,80,2022-12-15,crystals
55127878,80,2022-12-15,crystals
55127878,80,2022-12-15,crystals
55127878,80,2022-12-15,crystals
55127878,90,2022-12-18,crystals
55127878,90,2022-12-19,crystals
55127878,120,2022-12-16,crystals
55127878,140,2022-12-20,crystals
55127878,320,2022-12-16,crystals
55215372,16,2022-12-14,crystals
55215372,48,2022-12-14,crystals
55215372,120,2022-12-16,crystals
55215372,120,2022-12-16,crystals
55225194,10,2022-12-16,crystals
55225194,30,2022-12-17,crystals
55225194,320,2022-12-16,crystals
55354231,16,2022-12-14,crystals
55354231,48,2022-12-14,crystals
55356125,90,2022-12-18,crystals
55356125,220,2022-12-16,crystals
55356125,220,2022-12-17,crystals
55399053,10,2022-12-16,crystals
55399053,220,2022-12-16,crystals
55399053,320,2022-12-16,crystals
55973101,16,2022-12-14,crystals
55973101,20,2022-12-14,crystals
56039009,5,2022-12-14,crystals
56039009,20,2022-12-13,coins
56065891,48,2022-12-15,crystals
56065891,80,2022-12-15,crystals
56065891,80,2022-12-15,crystals
56119972,30,2022-12-15,crystals
56119972,80,2022-12-15,crystals
56119972,80,2022-12-15,crystals
56383179,10,2022-12-17,crystals
56383179,50,2022-12-16,crystals
56383179,80,2022-12-15,crystals
56383179,80,2022-12-15,crystals
56383179,80,2022-12-15,crystals
56383179,80,2022-12-15,crystals
56383179,90,2022-12-18,crystals
56383179,120,2022-12-16,crystals
56383179,220,2022-12-17,crystals
56383179,220,2022-12-17,crystals
56383179,220,2022-12-17,crystals
56383179,320,2022-12-16,crystals
56383179,320,2022-12-16,crystals
56383179,320,2022-12-16,crystals
56404123,90,2022-12-13,coins
56404123,120,2022-12-16,crystals
56404123,120,2022-12-16,crystals
56404123,120,2022-12-16,crystals
56404123,120,2022-12-16,crystals
56500959,16,2022-12-14,crystals
56500959,20,2022-12-14,crystals
56605369,5,2022-12-19,crystals
56605369,10,2022-12-17,crystals
56605369,30,2022-12-16,crystals
56605369,80,2022-12-15,crystals
56605369,80,2022-12-15,crystals
56605369,80,2022-12-15,crystals
56605369,80,2022-12-15,crystals
56605369,120,2022-12-16,crystals
56605369,320,2022-12-16,crystals
56605369,320,2022-12-16,crystals
56695512,20,2022-12-14,crystals
56695512,140,2022-12-15,crystals
56755328,10,2022-12-14,crystals
56755328,48,2022-12-15,crystals
56789196,5,2022-12-15,crystals
56789196,20,2022-12-13,coins
56814496,48,2022-12-15,crystals
56814496,50,2022-12-21,crystals
56844027,5,2022-12-15,crystals
56844027,90,2022-12-13,coins
56854655,80,2022-12-15,crystals
56854655,80,2022-12-15,crystals
56854655,80,2022-12-15,crystals
56854655,80,2022-12-15,crystals
56854655,120,2022-12-16,crystals
56854655,120,2022-12-16,crystals
56854655,220,2022-12-17,crystals
56962564,16,2022-12-14,crystals
56962564,16,2022-12-14,crystals
56962564,48,2022-12-14,crystals
56962564,48,2022-12-15,crystals
57123753,10,2022-12-16,crystals
57123753,10,2022-12-19,crystals
57123753,80,2022-12-15,crystals
57123753,80,2022-12-15,crystals
57123753,80,2022-12-15,crystals
57123753,80,2022-12-15,crystals
57123753,120,2022-12-16,crystals
57123753,140,2022-12-19,crystals
57123753,140,2022-12-20,crystals
57123753,140,2022-12-20,crystals
57123753,220,2022-12-17,crystals
57123753,220,2022-12-17,crystals
57123753,320,2022-12-16,crystals
57123753,320,2022-12-16,crystals
57229361,16,2022-12-14,crystals
57229361,16,2022-12-14,crystals
57229741,10,2022-12-16,crystals
57229741,90,2022-12-18,crystals
57229741,90,2022-12-18,crystals
57253989,220,2022-12-16,crystals
57253989,220,2022-12-17,crystals
57253989,320,2022-12-16,crystals
57281369,80,2022-12-15,crystals
57281369,80,2022-12-15,crystals
57281369,80,2022-12-15,crystals
57281369,80,2022-12-15,crystals
57281369,120,2022-12-16,crystals
57281369,120,2022-12-16,crystals
57281369,140,2022-12-20,crystals
57341319,20,2022-12-14,coins
57341319,20,2022-12-14,crystals
57341319,45,2022-12-17,crystals
57341319,155,2022-12-14,crystals
57341319,800,2022-12-13,coins
57387926,220,2022-12-16,crystals
57387926,220,2022-12-16,crystals
57387926,320,2022-12-16,crystals
57418400,90,2022-12-18,crystals
57418400,140,2022-12-21,crystals
57418400,320,2022-12-16,crystals
57473114,16,2022-12-14,crystals
57473114,48,2022-12-14,crystals
57629741,5,2022-12-14,crystals
57629741,45,2022-12-13,coins
57686866,90,2022-12-18,crystals
57686866,220,2022-12-16,crystals
57686866,320,2022-12-16,crystals
57695457,10,2022-12-16,crystals
57695457,20,2022-12-14,crystals
57696727,16,2022-12-14,crystals
57696727,20,2022-12-14,crystals
57729406,5,2022-12-14,crystals
57729406,48,2022-12-15,crystals
57733070,220,2022-12-16,crystals
57733070,220,2022-12-17,crystals
57733070,320,2022-12-16,crystals
57738311,10,2022-12-15,crystals
57738311,16,2022-12-14,crystals
57738311,16,2022-12-14,crystals
57738311,48,2022-12-14,crystals
57800288,80,2022-12-15,crystals
57800288,80,2022-12-15,crystals
57800288,80,2022-12-15,crystals
57837440,90,2022-12-18,crystals
57837440,140,2022-12-19,crystals
57837440,320,2022-12-16,crystals
57859056,220,2022-12-17,crystals
57859056,220,2022-12-17,crystals
57859056,320,2022-12-16,crystals
57895762,5,2022-12-14,crystals
57895762,20,2022-12-13,coins
57905863,5,2022-12-15,crystals
57905863,20,2022-12-13,coins
57961512,16,2022-12-14,crystals
57961512,16,2022-12-14,crystals
57961512,48,2022-12-14,crystals
57961512,48,2022-12-14,crystals
57961512,48,2022-12-14,crystals
57961512,48,2022-12-14,crystals
57961512,48,2022-12-14,crystals
57961512,48,2022-12-15,crystals
57961512,48,2022-12-15,crystals
57961512,48,2022-12-15,crystals
57961512,48,2022-12-15,crystals
57961512,48,2022-12-15,crystals
57961512,120,2022-12-16,crystals
57961512,120,2022-12-16,crystals
57961512,120,2022-12-16,crystals
57961512,120,2022-12-16,crystals
57986837,5,2022-12-15,crystals
57986837,10,2022-12-13,coins
57987185,16,2022-12-14,crystals
57987185,120,2022-12-16,crystals
58090206,5,2022-12-15,crystals
58090206,30,2022-12-13,coins
58144698,80,2022-12-15,crystals
58144698,80,2022-12-15,crystals
58144698,80,2022-12-15,crystals
58144698,80,2022-12-15,crystals
58144698,90,2022-12-18,crystals
58144698,120,2022-12-16,crystals
58144698,320,2022-12-16,crystals
58151033,45,2022-12-13,coins
58151033,90,2022-12-13,coins
58193145,5,2022-12-14,crystals
58193145,48,2022-12-15,crystals
58201328,10,2022-12-15,crystals
58201328,20,2022-12-14,crystals
58215764,20,2022-12-13,coins
58215764,300,2022-12-12,coins
58275804,20,2022-12-14,crystals
58275804,30,2022-12-15,crystals
58336872,30,2022-12-14,crystals
58336872,120,2022-12-16,crystals
58353666,220,2022-12-16,crystals
58353666,220,2022-12-16,crystals
58353666,320,2022-12-16,crystals
58365432,30,2022-12-15,crystals
58365432,90,2022-12-13,coins
58378565,20,2022-12-13,coins
58378565,30,2022-12-14,crystals
58448208,20,2022-12-13,coins
58448208,30,2022-12-15,crystals
58457835,10,2022-12-17,crystals
58457835,220,2022-12-16,crystals
58457835,320,2022-12-16,crystals
58502877,220,2022-12-16,crystals
58502877,220,2022-12-16,crystals
58502877,320,2022-12-16,crystals
58511837,20,2022-12-14,crystals
58511837,48,2022-12-15,crystals
58683064,30,2022-12-15,crystals
58683064,45,2022-12-13,coins
58717524,220,2022-12-16,crystals
58717524,220,2022-12-16,crystals
58717524,320,2022-12-16,crystals
58736056,5,2022-12-14,crystals
58736056,20,2022-12-13,coins
58997601,48,2022-12-15,crystals
58997601,80,2022-12-15,crystals
58997601,80,2022-12-15,crystals
59208700,16,2022-12-14,crystals
59208700,48,2022-12-15,crystals
59258490,16,2022-12-14,crystals
59258490,48,2022-12-14,crystals
59341533,10,2022-12-16,crystals
59341533,10,2022-12-16,crystals
59341533,80,2022-12-15,crystals
59341533,80,2022-12-15,crystals
59341533,80,2022-12-15,crystals
59341533,80,2022-12-15,crystals
59341533,90,2022-12-18,crystals
59341533,120,2022-12-16,crystals
59341533,140,2022-12-19,crystals
59341533,140,2022-12-20,crystals
59355971,5,2022-12-15,crystals
59355971,90,2022-12-13,coins
59427656,16,2022-12-14,crystals
59427656,48,2022-12-15,crystals
59433620,5,2022-12-14,crystals
59433620,20,2022-12-13,coins
59451512,5,2022-12-14,crystals
59451512,45,2022-12-13,coins
59501021,20,2022-12-14,crystals
59501021,120,2022-12-16,crystals
59530224,10,2022-12-14,crystals
59530224,30,2022-12-16,crystals
59554269,30,2022-12-16,crystals
59554269,220,2022-12-16,crystals
59554269,220,2022-12-16,crystals
59664355,220,2022-12-16,crystals
59664355,220,2022-12-16,crystals
59664355,320,2022-12-16,crystals
59687492,10,2022-12-13,coins
59687492,30,2022-12-15,crystals
59732582,30,2022-12-15,crystals
59732582,90,2022-12-13,coins
59836561,10,2022-12-17,crystals
59836561,80,2022-12-15,crystals
59836561,80,2022-12-15,crystals
59836561,80,2022-12-15,crystals
59836561,80,2022-12-15,crystals
59836561,120,2022-12-16,crystals
59836561,140,2022-12-20,crystals
59858592,10,2022-12-15,crystals
59858592,10,2022-12-18,crystals
59898141,30,2022-12-15,crystals
59898141,90,2022-12-13,coins
60172794,10,2022-12-15,crystals
60172794,10,2022-12-19,crystals
60172794,80,2022-12-15,crystals
60172794,80,2022-12-15,crystals
60172794,80,2022-12-15,crystals
60172794,120,2022-12-16,crystals
60172794,320,2022-12-16,crystals
60196510,30,2022-12-13,coins
60196510,120,2022-12-16,crystals
60196510,120,2022-12-16,crystals
60196510,120,2022-12-16,crystals
60196510,120,2022-12-16,crystals
60231846,48,2022-12-14,crystals
60231846,50,2022-12-16,crystals
60319080,5,2022-12-14,crystals
60319080,300,2022-12-13,coins
60336225,5,2022-12-14,crystals
60336225,45,2022-12-13,coins
60367119,16,2022-12-14,crystals
60367119,16,2022-12-14,crystals
60367119,48,2022-12-15,crystals
60367119,120,2022-12-16,crystals
60381077,20,2022-12-13,coins
60381077,30,2022-12-14,crystals
60453998,5,2022-12-15,crystals
60453998,90,2022-12-13,coins
60548546,220,2022-12-16,crystals
60548546,220,2022-12-17,crystals
60548546,320,2022-12-16,crystals
60616495,10,2022-12-15,crystals
60616495,10,2022-12-18,crystals
60616495,80,2022-12-15,crystals
60616495,80,2022-12-15,crystals
60616495,80,2022-12-15,crystals
60616495,120,2022-12-16,crystals
60616495,320,2022-12-16,crystals
60644786,90,2022-12-18,crystals
60644786,220,2022-12-16,crystals
60644786,320,2022-12-16,crystals
60655105,140,2022-12-21,crystals
60655105,220,2022-12-16,crystals
60655105,320,2022-12-16,crystals
60674005,90,2022-12-18,crystals
60674005,220,2022-12-17,crystals
60674005,320,2022-12-16,crystals
60688938,5,2022-12-15,crystals
60688938,30,2022-12-13,coins
60691536,20,2022-12-13,coins
60691536,90,2022-12-13,coins
60693037,20,2022-12-13,coins
60693037,30,2022-12-13,coins
60709347,20,2022-12-14,crystals
60709347,48,2022-12-15,crystals
60712056,10,2022-12-16,crystals
60712056,90,2022-12-18,crystals
60712056,90,2022-12-18,crystals
60719087,16,2022-12-14,crystals
60719087,20,2022-12-14,crystals
60753012,5,2022-12-20,crystals
60753012,20,2022-12-13,coins
60768622,5,2022-12-14,crystals
60768622,100,2022-12-13,coins
60769300,10,2022-12-17,crystals
60769300,220,2022-12-16,crystals
60769300,320,2022-12-16,crystals
60896609,16,2022-12-14,crystals
60896609,120,2022-12-16,crystals
60905844,16,2022-12-14,crystals
60905844,48,2022-12-14,crystals
60927424,220,2022-12-16,crystals
60927424,220,2022-12-16,crystals
60927424,220,2022-12-17,crystals
60967912,220,2022-12-16,crystals
60967912,220,2022-12-16,crystals
60967912,320,2022-12-16,crystals
60975264,90,2022-12-18,crystals
60975264,220,2022-12-16,crystals
60975264,320,2022-12-16,crystals
60997276,5,2022-12-14,crystals
60997276,20,2022-12-13,coins
60998506,140,2022-12-19,crystals
60998506,220,2022-12-16,crystals
60998506,320,2022-12-16,crystals
61041814,5,2022-12-14,crystals
61041814,20,2022-12-13,coins
61043671,20,2022-12-13,coins
61043671,90,2022-12-13,coins
61094131,10,2022-12-14,crystals
61094131,20,2022-12-14,crystals
61101072,90,2022-12-18,crystals
61101072,220,2022-12-16,crystals
61101072,320,2022-12-16,crystals
61112313,10,2022-12-15,crystals
61112313,10,2022-12-16,crystals
61112313,10,2022-12-16,crystals
61112313,10,2022-12-18,crystals
61112313,10,2022-12-19,crystals
61112313,10,2022-12-19,crystals
61112313,80,2022-12-15,crystals
61112313,80,2022-12-15,crystals
61112313,80,2022-12-15,crystals
61112313,140,2022-12-20,crystals
61181344,10,2022-12-16,crystals
61181344,30,2022-12-19,crystals
61211171,155,2022-12-16,crystals
61211171,800,2022-12-12,coins
61216810,20,2022-12-12,coins
61216810,155,2022-12-18,crystals
61228945,20,2022-12-13,coins
61228945,30,2022-12-23,crystals
61301303,220,2022-12-16,crystals
61301303,220,2022-12-16,crystals
61301303,320,2022-12-16,crystals
61340376,80,2022-12-15,crystals
61340376,80,2022-12-15,crystals
61340376,80,2022-12-15,crystals
61358496,90,2022-12-13,coins
61358496,120,2022-12-16,crystals
61358496,120,2022-12-16,crystals
61358496,120,2022-12-16,crystals
61358496,120,2022-12-16,crystals
61368634,80,2022-12-15,crystals
61368634,80,2022-12-15,crystals
61368634,80,2022-12-15,crystals
61368634,80,2022-12-15,crystals
61368634,90,2022-12-18,crystals
61368634,120,2022-12-16,crystals
61368634,320,2022-12-16,crystals
61390100,30,2022-12-15,crystals
61390100,90,2022-12-13,coins
61426535,220,2022-12-16,crystals
61426535,220,2022-12-16,crystals
